2,	2,	1,	46,	42,	2,	2,
7,	2,	1,	58,	50,	1,	1,
7,	2,	1,	47,	43,	2,	1,
7,	2,	1,	61,	55,	2,	1,
7,	2,	1,	57,	52,	1,	2,
7,	1,	1,	43,	36,	2,	2,
5,	2,	1,	36,	33,	2,	2,
5,	2,	1,	38,	36,	2,	1,
5,	2,	1,	36,	34,	1,	1,
6,	1,	1,	81,	43,	2,	2,
6,	2,	1,	47,	44,	2,	1,
1,	1,	1,	40,	35,	2,	2,
1,	1,	1,	30,	30,	2,	2,
1,	1,	1,	41,	41,	1,	1,
4,	1,	1,	30,	26,	2,	2,
4,	1,	1,	37,	37,	2,	2,
4,	1,	1,	35,	31,	2,	1,
4,	1,	1,	44,	35,	2,	2,
4,	1,	1,	40,	40,	2,	2,
8,	1,	1,	27,	27,	2,	1,
8,	1,	1,	25,	25,	2,	2,
2,	1,	1,	42,	32,	2,	2,
7,	1,	1,	30,	26,	2,	2,
5,	1,	1,	33,	30,	2,	2,
5,	1,	1,	27,	27,	2,	2,
5,	1,	1,	38,	38,	2,	1,
6,	1,	1,	40,	38,	1,	2,
9,	2,	1,	31,	31,	2,	1,
9,	2,	1,	42,	37,	2,	1,
9,	2,	1,	55,	50,	2,	1,
9,	2,	1,	42,	38,	2,	2,
9,	2,	1,	49,	42,	2,	1,
9,	2,	1,	65,	50,	2,	1,
9,	2,	1,	56,	50,	2,	1,
9,	2,	1,	82,	58,	2,	1,
9,	2,	1,	47,	42,	1,	1,
9,	2,	1,	56,	50,	2,	2,
1,	2,	1,	52,	47,	2,	2,
1,	2,	2,	56,	47,	2,	2,
1,	2,	1,	44,	38,	2,	1,
1,	2,	1,	69,	61,	2,	2,
1,	2,	1,	41,	41,	2,	2,
1,	2,	1,	45,	42,	2,	1,
1,	2,	1,	38,	38,	2,	2,
4,	2,	1,	54,	50,	1,	1,
4,	2,	1,	87,	87,	2,	1,
4,	2,	1,	51,	47,	2,	1,
4,	2,	1,	32,	32,	2,	2,
4,	2,	1,	47,	40,	2,	2,
8,	2,	1,	59,	55,	2,	2,
8,	2,	1,	47,	42,	2,	2,
8,	2,	1,	36,	36,	1,	2,
8,	2,	1,	41,	40,	2,	1,
8,	2,	1,	47,	38,	2,	2,
2,	2,	1,	58,	43,	2,	2,
2,	2,	1,	38,	36,	1,	2,
2,	2,	1,	53,	43,	2,	2,
7,	2,	1,	97,	72,	2,	2,
5,	2,	1,	53,	53,	2,	2,
5,	2,	1,	47,	40,	2,	1,
6,	2,	1,	40,	34,	2,	2,
1,	1,	1,	40,	40,	2,	1,
1,	1,	1,	41,	41,	2,	1,
1,	1,	1,	45,	40,	2,	1,
1,	1,	1,	46,	41,	2,	2,
1,	1,	1,	39,	34,	2,	2,
8,	1,	1,	21,	21,	1,	1,
1,	2,	1,	34,	34,	2,	2,
4,	2,	1,	50,	45,	2,	1,
4,	2,	1,	30,	30,	1,	2,
4,	2,	1,	57,	54,	1,	1,
1,	2,	1,	49,	49,	1,	1,
1,	2,	1,	46,	41,	2,	2,
1,	2,	1,	44,	38,	2,	2,
8,	2,	1,	56,	51,	2,	1,
5,	1,	1,	39,	36,	1,	1,
5,	1,	1,	97,	35,	2,	2,
5,	2,	1,	43,	43,	2,	2,
1,	1,	1,	21,	21,	2,	2,
8,	1,	1,	22,	20,	2,	1,
4,	1,	1,	34,	31,	2,	2,
1,	2,	1,	35,	34,	1,	1,
1,	1,	1,	37,	30,	2,	1,
1,	1,	1,	42,	35,	1,	1,
1,	2,	1,	42,	36,	2,	2,
1,	2,	1,	44,	37,	2,	2,
4,	2,	1,	45,	39,	2,	1,
9,	2,	1,	47,	41,	2,	2,
5,	2,	1,	46,	42,	1,	2,
1,	2,	1,	55,	44,	2,	1,
1,	2,	1,	54,	46,	1,	1,
1,	2,	1,	62,	48,	2,	1,
1,	2,	1,	61,	54,	2,	2,
9,	1,	1,	43,	38,	2,	2,
1,	2,	1,	40,	37,	2,	2,
1,	1,	1,	32,	32,	2,	2,
1,	1,	1,	35,	32,	2,	1,
1,	1,	1,	26,	23,	2,	2,
1,	1,	1,	22,	20,	2,	2,
1,	1,	1,	30,	30,	2,	2,
1,	1,	1,	57,	30,	1,	1,
1,	1,	1,	24,	24,	2,	2,
1,	1,	1,	20,	20,	2,	2,
4,	1,	1,	60,	60,	2,	1,
4,	1,	1,	32,	28,	2,	2,
4,	1,	1,	75,	75,	2,	1,
4,	1,	1,	42,	35,	2,	2,
8,	1,	1,	40,	36,	2,	1,
7,	1,	1,	45,	38,	1,	1,
7,	1,	1,	53,	38,	2,	1,
5,	1,	1,	47,	42,	2,	1,
5,	1,	1,	53,	50,	2,	2,
5,	2,	1,	57,	53,	1,	2,
5,	1,	1,	46,	43,	2,	2,
5,	1,	1,	60,	48,	2,	2,
5,	1,	1,	41,	34,	2,	2,
5,	1,	1,	38,	35,	2,	1,
6,	1,	1,	46,	43,	2,	2,
6,	2,	1,	62,	58,	2,	2,
9,	2,	2,	70,	54,	2,	1,
9,	2,	1,	48,	43,	2,	1,
3,	2,	1,	38,	35,	2,	1,
1,	1,	1,	51,	51,	2,	2,
1,	1,	1,	37,	32,	2,	1,
1,	1,	1,	44,	39,	2,	1,
1,	2,	1,	57,	53,	2,	1,
1,	2,	1,	59,	59,	2,	1,
1,	1,	1,	35,	35,	2,	1,
1,	1,	1,	36,	36,	2,	2,
1,	2,	2,	150,	70,	2,	2,
1,	2,	1,	50,	50,	2,	1,
1,	1,	2,	44,	40,	1,	2,
1,	1,	1,	42,	42,	2,	1,
1,	2,	1,	46,	37,	2,	1,
1,	2,	1,	53,	53,	2,	2,
1,	1,	1,	53,	53,	2,	2,
1,	2,	1,	58,	55,	1,	2,
1,	2,	1,	55,	50,	1,	1,
4,	2,	1,	39,	34,	2,	2,
4,	2,	1,	50,	51,	2,	2,
4,	2,	1,	71,	71,	2,	2,
4,	2,	1,	93,	45,	2,	1,
4,	1,	1,	38,	38,	1,	1,
4,	2,	1,	73,	73,	2,	2,
4,	2,	1,	73,	73,	2,	2,
4,	2,	1,	71,	71,	2,	1,
4,	2,	1,	62,	62,	2,	2,
4,	2,	1,	62,	62,	1,	1,
4,	2,	1,	77,	77,	2,	1,
8,	2,	1,	60,	30,	2,	1,
8,	1,	1,	31,	31,	1,	1,
7,	2,	1,	52,	52,	1,	1,
5,	2,	1,	56,	48,	2,	2,
5,	1,	1,	38,	38,	2,	1,
5,	2,	1,	52,	46,	2,	2,
5,	1,	1,	37,	32,	2,	1,
5,	2,	1,	52,	47,	2,	1,
5,	2,	1,	48,	42,	2,	1,
5,	1,	1,	33,	29,	2,	1,
5,	2,	1,	42,	36,	2,	2,
5,	1,	1,	65,	65,	2,	2,
6,	2,	2,	43,	40,	2,	2,
6,	2,	1,	72,	43,	2,	1,
9,	1,	1,	33,	34,	2,	2,
1,	1,	1,	33,	30,	2,	2,
1,	1,	1,	31,	28,	2,	1,
1,	1,	1,	37,	37,	2,	1,
1,	1,	1,	38,	35,	2,	2,
1,	1,	1,	34,	29,	2,	1,
1,	1,	1,	65,	39,	2,	2,
1,	1,	1,	31,	28,	2,	2,
5,	1,	1,	34,	30,	2,	1,
6,	1,	1,	35,	34,	2,	1,
9,	2,	1,	45,	42,	2,	2,
1,	2,	1,	50,	47,	2,	1,
1,	2,	1,	52,	48,	2,	2,
1,	2,	2,	71,	64,	2,	2,
1,	2,	1,	50,	47,	2,	2,
1,	2,	1,	48,	43,	2,	2,
1,	2,	1,	43,	37,	1,	2,
1,	2,	1,	52,	46,	2,	2,
1,	2,	1,	42,	40,	2,	2,
1,	2,	1,	51,	48,	1,	1,
1,	2,	1,	43,	34,	2,	2,
1,	2,	1,	62,	44,	2,	2,
1,	2,	1,	56,	50,	2,	2,
4,	2,	2,	44,	40,	2,	2,
4,	2,	1,	30,	28,	1,	2,
4,	2,	1,	58,	54,	1,	1,
4,	2,	1,	89,	57,	2,	1,
7,	2,	1,	58,	50,	2,	2,
5,	2,	1,	50,	44,	2,	2,
8,	2,	1,	70,	64,	2,	1,
8,	1,	1,	29,	26,	2,	1,
5,	1,	1,	37,	32,	2,	2,
5,	1,	1,	38,	31,	2,	2,
5,	1,	1,	27,	25,	1,	1,
9,	2,	1,	61,	50,	2,	2,
9,	2,	1,	55,	48,	1,	1,
9,	2,	1,	57,	45,	2,	2,
9,	2,	1,	49,	44,	1,	1,
9,	2,	1,	41,	41,	2,	2,
9,	2,	2,	52,	52,	2,	2,
9,	2,	1,	48,	43,	2,	2,
3,	2,	1,	61,	52,	2,	2,
1,	2,	1,	45,	44,	1,	2,
1,	2,	1,	50,	40,	2,	1,
1,	2,	1,	54,	47,	2,	2,
1,	1,	1,	53,	53,	2,	1,
1,	2,	1,	45,	40,	2,	2,
1,	2,	2,	70,	62,	2,	2,
1,	2,	1,	33,	33,	2,	2,
2,	2,	1,	60,	40,	1,	2,
2,	2,	1,	93,	41,	1,	1,
2,	2,	1,	47,	35,	1,	2,
7,	2,	1,	58,	50,	2,	2,
7,	2,	1,	50,	44,	2,	2,
5,	2,	2,	60,	60,	2,	2,
5,	2,	1,	42,	42,	2,	1,
5,	2,	1,	93,	44,	2,	1,
5,	2,	1,	51,	44,	2,	2,
5,	2,	2,	51,	43,	2,	2,
5,	2,	1,	60,	44,	2,	2,
1,	1,	1,	41,	41,	2,	2,
5,	1,	1,	32,	31,	1,	2,
1,	1,	1,	48,	42,	1,	1,
1,	1,	1,	27,	27,	2,	2,
8,	1,	1,	18,	18,	1,	2,
1,	1,	1,	33,	28,	2,	2,
1,	1,	1,	33,	33,	1,	2,
4,	1,	1,	37,	34,	2,	2,
8,	1,	1,	20,	20,	2,	1,
8,	1,	1,	34,	30,	2,	2,
2,	1,	1,	30,	30,	2,	1,
5,	1,	1,	33,	30,	2,	1,
6,	2,	1,	47,	38,	2,	2,
4,	2,	3,	93,	90,	2,	2,
5,	1,	1,	32,	32,	2,	2,
9,	2,	1,	60,	60,	2,	1,
9,	1,	1,	41,	41,	2,	1,
1,	1,	2,	59,	48,	2,	1,
4,	1,	1,	59,	55,	1,	1,
4,	2,	2,	92,	67,	1,	1,
5,	1,	1,	114,	54,	1,	1,
4,	2,	1,	63,	53,	2,	2,
1,	2,	1,	44,	44,	2,	2,
1,	2,	1,	42,	38,	2,	1,
1,	2,	1,	32,	32,	1,	2,
1,	1,	1,	29,	29,	2,	2,
1,	1,	1,	30,	30,	2,	2,
1,	2,	1,	40,	39,	1,	2,
1,	2,	1,	36,	36,	2,	2,
1,	2,	1,	51,	49,	2,	1,
1,	2,	1,	35,	32,	2,	2,
1,	2,	1,	74,	71,	2,	2,
1,	1,	1,	35,	30,	2,	2,
1,	2,	1,	48,	45,	1,	2,
1,	2,	1,	52,	45,	2,	2,
1,	2,	1,	40,	34,	1,	1,
1,	2,	1,	50,	45,	2,	2,
1,	1,	1,	34,	32,	2,	2,
1,	2,	1,	42,	42,	2,	2,
1,	1,	1,	39,	35,	2,	1,
1,	2,	1,	70,	49,	1,	2,
1,	2,	2,	56,	51,	2,	1,
1,	2,	1,	55,	55,	1,	2,
1,	2,	2,	86,	47,	2,	1,
1,	2,	1,	53,	53,	2,	2,
4,	2,	1,	62,	62,	2,	2,
4,	2,	1,	49,	42,	1,	1,
4,	2,	1,	77,	77,	2,	1,
4,	2,	1,	47,	47,	1,	1,
4,	2,	1,	62,	62,	2,	2,
4,	2,	1,	71,	71,	1,	1,
8,	2,	1,	31,	31,	2,	1,
8,	2,	1,	39,	37,	1,	1,
8,	2,	1,	37,	37,	1,	1,
8,	2,	1,	38,	37,	2,	2,
2,	2,	1,	43,	41,	2,	2,
2,	2,	1,	45,	38,	2,	1,
2,	2,	1,	70,	67,	2,	1,
7,	2,	1,	49,	42,	2,	1,
5,	2,	1,	57,	48,	1,	1,
1,	2,	1,	37,	37,	2,	1,
1,	2,	1,	51,	49,	2,	1,
1,	2,	1,	91,	50,	2,	2,
1,	2,	1,	54,	54,	2,	1,
1,	2,	1,	48,	45,	2,	2,
1,	2,	1,	47,	40,	2,	2,
1,	2,	1,	58,	50,	2,	2,
4,	1,	1,	27,	27,	2,	1,
4,	1,	1,	38,	35,	2,	2,
4,	1,	1,	23,	23,	1,	2,
4,	1,	1,	35,	27,	2,	2,
4,	1,	1,	37,	35,	2,	2,
4,	1,	1,	36,	32,	2,	2,
4,	1,	1,	35,	32,	2,	2,
4,	1,	1,	37,	32,	2,	1,
3,	2,	1,	50,	39,	2,	1,
1,	2,	1,	60,	48,	2,	1,
1,	2,	2,	81,	77,	1,	1,
1,	2,	1,	55,	55,	1,	2,
1,	2,	2,	97,	97,	2,	2,
1,	2,	1,	60,	56,	1,	1,
1,	2,	1,	57,	47,	2,	2,
1,	2,	1,	40,	40,	2,	2,
1,	2,	1,	68,	44,	2,	1,
1,	2,	1,	50,	51,	2,	1,
1,	2,	1,	40,	36,	2,	2,
1,	2,	1,	55,	50,	2,	2,
1,	2,	1,	50,	45,	1,	2,
1,	2,	1,	54,	41,	2,	2,
1,	2,	1,	91,	82,	1,	2,
1,	2,	1,	97,	92,	1,	2,
1,	2,	2,	78,	73,	2,	2,
1,	2,	1,	51,	46,	1,	1,
1,	2,	2,	61,	53,	2,	1,
1,	2,	1,	35,	35,	1,	2,
1,	2,	1,	40,	40,	2,	2,
1,	1,	1,	39,	36,	2,	2,
1,	2,	1,	72,	65,	2,	2,
1,	1,	1,	35,	35,	1,	2,
1,	2,	1,	62,	54,	2,	2,
1,	2,	1,	48,	41,	2,	1,
1,	1,	1,	37,	37,	2,	2,
1,	2,	1,	50,	40,	1,	1,
1,	2,	1,	106,	106,	1,	2,
1,	2,	1,	59,	42,	2,	1,
1,	2,	1,	54,	42,	2,	2,
1,	2,	1,	30,	30,	2,	1,
1,	2,	1,	70,	66,	2,	2,
1,	2,	2,	67,	50,	2,	1,
1,	2,	1,	52,	41,	1,	2,
1,	2,	1,	45,	45,	1,	1,
